id,text,foot_notes
40,ߊߟߊ߫ ߞߊ߲߫ ߞߏ߫ ߒ߬ߓߵߊߘߡߊ߫ ߸ ߊ߬ߟߎ߫ ߞߊ߬ߙߊ߲߬ ߊ߬ߟߋ߬ ߝߋ߲߫ ߕߐ߮ ߟߎ߬ ߟߊ߫ ، ߏ߬ ߓߊ߲ ߊ߬ߟߎ߫ ߞߊ߬ߙߊ߲߬ ߠߴߊ߬ߟߋ߬ ߝߋ߲߫ ߕߐ߮ ߟߎ߬ ߟߊ߫ ߸ ߊߟߊ߫ ߞߊ߲߫ ߞߏ߫ ߒ ߡߴߊ߬ ߝߐ߫ ߊߟߎ߫ ߦߋ߫ ߒ ߞߏ߫ ߒߠߋ ߟߋ߫ ߞߊ߬ ߛߊ߲ ߠߎ߬ ߣߌ߫ ߘߎ߱ ߞߏ߫ ߘߏ߲߰ߣߍ߲ ߠߎ߬ ߟߐ߲߫ ߸ ߊ߬ ߣߌ߫ ߒ ߞߵߊߟߎ߫ ߞߎ߲߬ߞߎ߲ ߣߴߊߟߎ߫ ߢߍ߬ߢߍ߲ ߓߍ߯ ߟߐ߲߫؟.,
41,ߒ߬ߠߎ߫ ߣߊ߬ ߘߴߊ߬ ߝߐ߫ ߡߟߍ߬ߞߊ ߟߎ߬ ߦߋ߫ ߸ ߒ ߞߏ߫ ߒ߬ߓߵߊߟߎ߫ ߕߌ߲ߓߌߘߌ߲ ߞߍ߫ ߊߘߡߊ߫ ߦߋ߫ ، ߏ߬ ߓߍ߯ ߞߊ߬ ߕߌ߲ߓߌߘߌ߲ ߏ߬ ߞߍ߫ ߝߏ߫ ߓߙߌ߬ߛߌ߫ ߸ ߏ߬ ߟߋ ߞߵߊ߬ ߓߊ߲߬ ߝߊߦߌ߲߫ ߞߵߊ߬ ߖߘߍ߬ߘߐߓߏ߲߬ߧߊ߫ ߞߊ߬ ߞߍ߫ ߓߊ߲߬ߓߊ߮ ߟߎ߬ ߘߏ߫ ߘߌ߫.,
42,ߒ߬ߠߎ߫ ߞߵߊ߬ ߝߐ߫ ߛߊ߫ ߒ ߞߏ߫ ߊߘߡߊ߫ ߸ ߌ ߡߊߞߍ߫ ߣߊߞߐ ߘߐ߫ ߌ ߣߴߌ ߝߘߎߡߊ ߸ ߊ߬ ߞߣߐߟߊ ߝߊ߲߬-ߊ-ߝߊ߲߬ ߓߊ߯ ߊߟߎ߫ ߘߌߦߊ߫ ߸ ߊߟߎ߫ ߦߋ߫ ߓߊߟߏ߫ ߢߌߡߊ ߘߊߥߎ߲߫ ߦߋ߲߬ ߝߛߊߦߌ߫ ، ߞߏ߬ߣߵߊߟߎ߫ ߞߊߣߵߊߟߎ߫ ߡߊߘߏ߲߬ ߦߙߌ߫ ߞߋߟߋ߲ ߢߌ߲߬ ߠߊ߫ ߘߋ߬ ߸ ߓߊ ߏ߬ ߘߐ߫ ߊߟߎ߫ ߘߌ߫ ߞߍ߫ ߕߐ߬ߢߍ߰ߒߕߋ ߟߎ߬ ߘߏ߫ ߘߌ߫.,
43,ߓߊ߬ߙߌ߬ ߜߍ߬ߘߍ ߞߵߊ߬ߟߎ߬ ߟߊߕߣߍ߬ߣߍ߫ ߦߋ߲߬ ߸ ߞߵߊ߬ߟߎ߬ ߟߊߓߐ߫ ߡߍ߲ߘߌߦߊ ߘߐ߫ ߸ ߊ߬ߟߎ߫ ߕߘߍ߬ ߡߍ߲ ߘߐ߫ ، ߒ߬ߠߎ߬ ߞߊ߲߫ ߒ ߞߏ߫ ߒ߬ߓߵߊߟߎ߯ ߖߌ߰ ߸ ߊߟߎ߬ ߖߎ߯ߢߐ߲߯ߡߊ ߟߎ߬ ، ߡߊ߬ߞߍ߬ ߦߌߟߊ߫ ߣߌ߫ ߘߊ߰ߡߎ߲߬ ߦߴߊߟߎ߫ ߦߋ߫ ߘߎ߱ ߞߊ߲߬ ߝߎߚߎ߫ ߝߏ߫ ߕߎ߬ߡߊ ߘߏ߫.,
44,ߊߘߡߊ߫ ߣߊ߬ ߘߊ߫ ( ߞߟߍ߬ ߓߊ߲߬ ) ߞߊ߲߫ ߛߐ߬ߘߐ߲߫ ߊ߬ ߡߊ߰ߙߌ ߟߊ߫ ߸ ߏ߬ ߦߝߊ߬ ߘߴߊ߬ ߡߊ߬ ، ߓߊ ߏ߬ ߟߋ ߖߘߍ߬ߟߊ߬ߛߊߦߌ ߡߌ߬ߘߊ߬ߓߊ߰ ߤߌߣߊߒߕߋ ߘߌ߫.,
45,ߒ߬ߠߎ߫ ߞߵߊ߬ ߝߐ߫ ߛߊ߫ ߸ ߒ ߞߏ߫ ߊߟߎ߫ ߓߍ߯ ߖߌ߰ ߞߊ߬ ߓߐ߫ ߣߊߞߐ ߘߐ߫ ߝߋߎ߫ ߸ ߣߌ߫ ߞߊ߲ߘߦߊ߫ ߣߊ߬ ߘߊ߫ ߝߘߊ߫ ߒߠߋ ߟߊ߫ ߞߊ߬ ߥߴߊߟߎ߫ ߕߍ߬ߘߍ߫ ߦߋ߲߬ ߸ ߣߌ߫ ߡߍ߲ ߞߊ߬ ߒ ߠߊ߫ ߞߊ߲ߘߦߊ ߏ߬ ߟߊߓߊ߬ߕߏ߬ ߸ ߛߌߟߊ߲߫ ߕߴߏ߬ ߟߎ߬ ߟߊ߫ ߸ ߊ߬ߟߎ߫ ߘߏ߲߬ ߕߍߣߊ߫ ߛߎ߬ߣߎ߲߬ ߠߊ߫.,
46,ߣߌ߫ ߡߍ߲ ߠߎ߫ ߟߋ߫ ߓߊ߲߬ ߘߴߏ߬ ߡߊ߬ ߛߊ߫ ߸ ߊ߬ ߣߌ߫ ߞߵߊ߬ ߞߍ߫ ߒ߬ ߠߊ߫ ߟߝߊߙߌ ߟߎ߬ ߘߊߘߐߖߊ߭ ߘߌ߫ ߝߘߌߝߘߌ߫ ߸ ߒ߬ߓߊ߬ ߏ߬ ߟߎ߫ ߟߋ߬ ߞߍߕߐ߫ ߕߊ ߘߏ߲߬ߞߏ ߟߎ߬ ߘߌ߫ ߸ ߊ߬ߟߎ߫ ߘߏ߲߬ ߘߎߡߊߕߐ߫ ߦߋ߲߬ ߠߋ߬.,
47,ߤߍ߲߬ ߊߟߎ߬ ߌߛߌߙߊߌߟߞߊ ߟߎ߬ ߸ ߊߟߎ߫ ߦߴߊߟߎ߫ ߖߊ߲߬ߓߌ߬ߟߊ߬ ߒ ߠߊ߫ ߣߍߡߊ ߘߐ߫ ߒ ߞߊ߬ ߣߍߡߊ ߡߍ߲ ߞߍ߫ ߊߟߎ߫ ߦߋ߫ ، ߊ߬ ߣߌ߫ ߝߣߊ߫ ߸ ߊߟߎ߫ ߒ ߠߊ߫ ߟߊ߬ߤߘߌ ߝߊ߫ ߒ ߝߣߴߊߟߎ߫ ߕߊ ߝߊ߫ ، ߤߊ߲߫ ߸ ߊߟߎ߫ ߛߌߟߊ߲߫ ߒߠߋ ߢߍ߫ ߟߋ߬.,
48,ߊߟߎ߫ ߘߍ߲߬ߞߣߍ߬ߦߊ߬ ߟߍߙߊ߫ ߡߊ߬ ߸ ߒ ߣߊ߬ ߡߍ߲ ߠߊߖߌ߰ ߟߊ߫ ߞߵߊ߬ ߞߍ߫ ߊߟߎ߫ ߕߊ ߕߎ߬ߢߊ߬ߕߌ߰ߦߊ߬ߟߊ߲ ߘߌ߫ ߸ ߊߟߎ߫ ߞߊߣߊ߬ ߞߍ߫ ߏ߬ ߡߊߛߐ߬ߛߐ߬ߓߊ߰ ߝߟߐ ߘߌ߫ ߘߋ߬ ߸ ߊߟߎ߫ ߘߏ߲߬ ߞߊߣߊ߬ ߒ߬ ߠߊ߫ ߟߝߊߙߌ ߟߎ߫ ߝߋ߬ߙߋ߫ ߛߐ߲߬ߞߐ߬ߣߍ߲߬ ߕߜߋ ߟߊ߫ ، ߤߊ߲ߤߊ߲߫ ߸ ߊߟߎ߫ ߦߴߊߟߎ߫ ߝߊ߲ߕߊ߲߬ߞߊ߬ ߒߠߋ ߡߊ߬ ߟߋ߬.,
49,ߊߟߎ߫ ߞߊߣߊ߬ ߕߎ߬ߢߊ ߡߊߡߟߋߞߋ߫ ߥߎߦߊ ߟߊ߫ ߸ ߊߟߎ߫ ߘߏ߲߬ ߞߊߣߵߊߟߎ߫ ߕߊߥߎ߫ ߞߊ߬ ߕߎ߬ߢߊ ߘߏ߲߰ ߞߵߊ߬ ߕߘߍ߬ ߊߟߎ߫ ߞߵߊ߬ ߟߐ߲߫.,
50,ߊߟߎ߫ ߛߊߟߌ ߟߐ߬ ߞߊ߬ ߖߞߊ ߘߌ߫ ߸ ߞߵߊߟߎ߫ ߞߐߡߊߓߌߘߌ߲߫ ߛߊߟߌ ߞߐߡߊߓߌߘߌ߲ߠߊ ߟߎ߫ ߝߍ߬.,
51,ߌ߬ߦߏ߯ ߊߟߎ߫ ߘߌ߫ ߡߐ߱ ( ߕߐ߭ ) ߟߎ߫ ߟߐ߬ ߢߌ߬ߡߊ߬ߦߊ ߟߊ߫ ߞߊ߬ ߢߌ߬ߣߵߊߟߎ߫ ߖߘߍ߬ ߞߐ߫ ߸ ߊߟߎ߫ ߘߏ߲߬ ߦߋ߫ ߟߍߙߊ ߞߊ߬ߙߊ߲߬ ߠߊ߫ ، ߦߊ߯ߟߊ߫ ߊߟߎ߫ ߕߴߏ߬ ߝߊ߰ߡߎ߲߬ ߠߊ߫ ߟߋ߫ ߓߊ߬؟,
52,ߊߟߎ߫ ߘߍ߬ߡߍ߲߬ߠߌ߲߬ߢߌߣߌ߲ ߞߍ߫ ߡߎ߬ߢߎ߲ ߞߊ߲߬ ߊ߬ ߣߌ߫ ߛߊߟߌ ߞߊ߲߬ ، ߓߊ ߛߊߟߌ ߜߍ߬ߟߍ߲߬ߡߊ߲߬ ߓߍ߯ ߟߋ߫ ߡߊ߬ ߸ ߝߏ߫ ߢߍ߬ߣߍ߲߬ߕߐ ߟߎ߬.,
53,ߏ߬ ߟߎ߫ ߟߴߊ߬ ߓߛߌ߬ߞߌ߬ ߟߊ߫ ߸ ߞߏ߫ ߊ߬ߟߎ߬ ߞߍߕߐ߫ ߊ߬ߟߎ߫ ߡߊ߰ߙߌ ߓߍ߲߬ߢߐ߲߰ߦߊ߬ ߟߊ߫ ߟߋ߬ ߸ ߊ߬ ߣߌ߫ ߞߏ߫ ߊ߬ߟߎ߫ ߛߊ߬ߦߌ߲߬ߕߐ߫ ߟߴߊ߬ ߡߊ߬ ߕߘߋ߫.,
54,ߤߍ߲߬ ߊߟߎ߬ ߌߛߌߙߊߌߟߞߊ ߟߎ߬ ߸ ߊߟߎ߫ ߦߴߊߟߎ߫ ߦߟߌߕߏ߫ ߒ ߠߊ߫ ߣߍߡߊ ߘߐ߫ ߸ ߒ ߞߊ߬ ߣߍߡߊ ߡߍ߲ ߞߍ߫ ߊߟߎ߫ ߦߋ߫ ، ߊ߬ ߣߌ߫ ߒ ߞߵߊߟߎ߫ ߟߊߝߌ߬ߛߊ߬ߦߊ ߡߍ߲ ߞߍ߫ ߡߌ߬ߙߌ߲߬ߘߌ ( ߕߐ߭ ) ߟߎ߬ ߘߌ߫.,
55,ߊߟߎ߫ ߦߴߊߟߎ߫ ߝߊ߲ߕߊ߲߬ߞߊ߬ ߟߏ߲ ߡߊ߬ ߸ ߣߌߡߊ ߘߏ߫ ߕߍ߫ ߘߏ߫ ߥߛߊ߬ ߟߊ߫ ߝߏߦߌ߬ ߘߐ߫ ߟߏ߲ ߡߍ߲ ، ߛߏ߬ߟߏ߲߬ ߕߍ߫ ߡߌ߬ߘߊ߬ ߘߏ߫ ߦߋ߫ ߸ ߞߎ߲߬ߞߊ߬ ߕߍ߫ ߡߌ߬ߘߊ߬ ߘߏ߫ ߟߊ߫ ߸ ߊ߬ߟߎ߫ ߘߏ߲߬ ߕߍߣߊ߫ ߘߍ߬ߡߍ߲߬ ߠߊ߫.,
56,ߕߎ߬ߡߊ ߡߍ߲ ߊ߲ ߞߵߊߟߎ߫ ߓߏ߬ߛߌ߬ ߝߋߙߊߥߎ߲߫ ߘߏ߲߬ߞߏ ߟߎ߬ ߟߊ߫ ߸ ߏ߬ ߟߎ߬ ߡߍ߲ ߠߎ߫ ߕߘߍ߬ ߊߟߎ߫ ߜߊ߰ߢߊ߬ߜߊ߯ߢߊ߫ ߟߊ߫ ߖߊ߲߰ߞߕߊ߬ ߖߎ߮ ߟߎ߬ ߟߊ߫ ߸ ߞߵߊߟߎ߫ ߘߋ߲ߞߍ ߟߎ߬ ߞߊ߲ߠߊߕߍ߰ ߛߐ߲߬ ߸ ߊ߬ ߣߌ߫ ߞߵߊߟߎ߫ ߘߋ߲ߡߛߏ ߟߎ߬ ߘߐߙߐ߲߫ ߢߣߊߡߊ ߕߏ߫ ، ߤߊ߲߫ ߸ ߏ߬ ߞߍ߫ ߘߴߊߟߎ߫ ߞߊ߲߬ ߞߘߐߓߐߟߌߓߊ߫ ߟߋ߬ ߘߌ߫ ߊߟߎ߫ ߡߊ߰ߙߌ ߓߟߏ߫ ߘߋ߬.,
57,ߕߎ߬ߡߊ ߡߍ߲ ߊ߲ ߞߊ߬ ߞߐ߰ߖߌ ߝߙߊ߫ ߊߟߎ߫ ߢߍ߫ ߸ ߊ߲ ߞߵߊߟߎ߫ ߟߊߞߛߌ߫ ߏ߬ ߘߐ߫ ߞߊ߬ ߝߋߙߊߥߎ߲߫ ߘߏ߲߬ߞߏ ߟߎ߬ ߟߊߕߏ߫ ߖߌ ߘߐ߫ ߊߟߎ߫ ߢߣߊ߫ ߸ ߞߵߊ߬ ߕߘߍ߬ ߊߟߎ߫ ߦߴߊ߬ߟߎ߬ ߡߊߝߟߍ ߟߊ߬.,
58,ߕߎ߬ߡߊ ߡߍ߲ ߊ߲ ߣߌ߫ ߡߎߛߊ߫ ߛߘߊ߫ ߘߊ߫ ߛߎ߫ ߓߌߣߊ߯ߣߌ߲߫ ߢߐ߲߯ߦߋ ߡߊ߬ ߸ ߊߟߎ߫ ߞߵߊߟߎ߫ ߓߟߏߞߍ߫ ߕߎߙߊߣߍ߲ ߠߊ߫ ߏ߬ ߞߐ߫ ߸ ߞߊ߬ ߞߍ߫ ߖߘߍ߬ߕߐ߬ߢߍ߰ߟߊ ߟߎ߬ ߘߌ߫.,
59,ߊ߲ ߣߊ߬ ߘߊ߫ ߦߝߵߊߟߎ߫ ߡߊ߬ ߏ߬ ߓߍ߯ ߞߐ߫ ߸ ߖߐ߲߬ߛߴߊߟߎ߫ ߘߴߊ߲ ߞߏߢߌߡߊߟߐ߲߫.,
60,ߕߎ߬ߡߊ ߡߍ߲ ߊ߲ ߞߊ߬ ߡߎߛߊ߫ ߛߐ߫ ߟߍߙߊ ߣߌ߫ ߝߊߙߊ߲ߝߊߛߌߟߊ߲ ߠߊ߫ ߸ ߒ߬ ߞߵߏ߬ ߞߍ߫ ߟߋ߬ ߖߐ߲߬ߛߴߊߟߎ߫ ߘߌ߫ ߞߊ߲ߘߊ߫.,
61,ߕߎ߬ߡߊ ߡߍ߲ ߡߎߛߊ߫ ߞߵߊ߬ ߝߐ߫ ߊ߬ ߡߌ߬ߙߌ߲߬ߘߌ ߦߋ߫ ߸ ߞߏ߫ ߤߍ߲߬ ߊߟߎ߬ ߒ ߓߊߘߋ߲ ߠߎ߬ ߸ ߊߟߎ߫ ߓߘߊ߫ ߓߋ߬ߓߊ߫ ߞߍ߫ ߊߟߎ߫ ߖߍ߬ߘߍ߫ ߞߊ߲߬ ߊߟߎ߫ ߓߟߏߞߍ ߘߐ߫ ߕߎߙߊߣߍ߲ ߠߊ߫ ، ߒ߬ߓߵߊߟߎ߫ ߦߴߊߟߎ߫ ߖߘߍ߬ ߟߊߛߊ߬ߦߌ߲߬ ߊߟߎ߫ ߘߊ߲ߓߊ߮ ߡߊ߬ ߸ ߞߵߊߟߎ߫ ߢߐ߲߮ ߝߊ߰ ߸ ߏ߬ ߟߋ ߘߌߡߴߊߟߎ߫ ߟߴߊߟߎ߫ ߘߊ߲ߓߊ߮ ߓߘߊ ، ߊ߬ ߞߊ߬ ߖߘߍ߬ߟߊ߬ߛߊߦߌ ߡߌ߬ߘߵߊߟߎ߫ ߦߋ߫ ߏ߬ ߘߐ߫ ߸ ߓߊߏ߬ ߖߘߍ߬ߟߊ߬ߛߊߦߌ ߡߌ߬ߘߊ߬ߓߊ߰ ߤߌߣߊߒߕߋ ߟߋ߬.,
62,ߕߎ߬ߡߊ ߡߍ߲ ߊߟߎ߫ ߞߵߊ߬ ߝߐ߫ ߸ ߞߏ߫ ߤߍ߲߬ ߌߟߋ߬ ߡߎߛߊ߫ ߸ ߊ߲ ߕߍ߫ ߘߍ߲߬ߞߣߍ߬ߦߴߌ ߡߊ߬ ߝߋߎ߫ ߝߏ߫ ߒ߬ ߓߊ߯ ߊߟߊ߫ ߦߋ߫ ߜߍ ߘߐ߫ ߔߊߞߌߛߊ߫ ، ߜߊ߬ߙߊ߲߬ߞߕߊ ߞߵߊߟߎ߫ ߡߌ߬ߘߊ߫ ߏ߬ ߘߐ߫ ߸ ߞߵߊ߬ ߕߘߍ߬ ߊߟߎ߫ ߢߊ߯ ߊ߬ ߟߊ߫ ߜߍ ߘߐ߫.,
63,ߊ߲ ߞߵߊߟߎ߫ ߛߊ߬ߣߍ߲ ߞߐ ߏ߬ ߟߊߞߎߣߎ߲߫ ߸ ߛߴߊߟߎ߫ ߘߌ߫ ߒ߬ ߞߏߢߌߡߊߟߐ߲߫.,
64,ߊ߲ ߞߵߊߟߎ߫ ߘߎߟߋ߲ߧߊ߫ ߓߘߌߞߊ ߟߊ߫ ߸ ߊ߬ ߣߴߊ߲ ߞߊ߬ ߓߊ߯ߘߊߟߌ ߣߌ߫ ߥߋ߲߬ߕߙߋ߬ߟߋ߲߬ ( ߛߓߏ ) ߟߊߖߌ߰ ߊߟߎ߫ ߡߊ߬ ߸ ߒ ߞߏ߫ ߊߟߎ߫ ߒ߬ ߠߊ߫ ߤߊ߬ߙߌ߬ߖߍ߰ ߢߌ߬ߡߊ߬ ߘߌߣߍ߲ ߏ߬ ߟߎ߬ ߘߊߥߎ߲߫ ߝߛߊߦߌ߫ ، ߞߏ߬ߣߌ߲߬ ߊ߬ߟߎ߬ ߡߴߏ߬ ߕߌߢߍ߫ ߒ߬ߠߎ߫ ߡߊ߬ ߘߋ߬ ߸ ߊ߬ߟߎ߫ ߞߵߏ߬ ߕߌߢߍ߫ ߊ߬ߟߎ߫ ߖߍ߬ߘߍ߫ ߟߋ߫ ߡߊ߬.,
65,ߕߎ߬ߡߊ ߡߍ߲ ߒ߬ ߞߵߊ߬ ߝߐ߫ ߒ ߞߏ߫ ߊߟߎ߫ ߘߏ߲߬ ߛߏ ߢߌ߲߬ ߠߊ߫ ߸ ߊ߬ ߝߊ߲߬-ߊ-ߝߊ߲߬ ߓߊ߯ ߊߟߎ߫ ߘߌߦߊ߫ ߊߟߎ߫ ߦߋ߫ ߓߊߟߏ߫ ߢߌߡߊ ߘߊߥߎ߲߫ ߦߋ߲߬ ߝߛߊߦߌ߫ ߸ ߊ߬ ߣߴߊߟߎ߫ ߦߋ߫ ߘߏ߲߬ ߖߌ߲߬ߘߊ ߟߊ߫ ߕߌ߲ߓߌߘߌ߲ ߠߋ߬ ߘߌ߫ ، ߊ߬ ߣߴߊߟߎ߫ ߦߴߊ߬ ߝߐ߫ ߞߏ߫ ( ߊ߲ ߧߋ߫ ߡߍ߲ ߝߍ߬ ) ߏ߬ ߟߋ ߟߊ߬ߓߋ߬ߟߌ ߘߌ߫ ، ߊ߲ ߘߴߊߟߎ߫ ߕߊ߲߬ߓߏ߲ ߠߎ߫ ߦߝߵߊߟߎ߫ ߦߋ߫ ߏ߬ ߘߐ߫ ߸ ߊ߲ ߘߌߣߊ߬ ߢߊ߬ߓߊ߮ ߟߎ߫ ( ߛߊ߬ߙߊ ) ߡߊߞߊ߬ߝߏ߬.,
66,ߒ߬ߞߵߊ߬ߟߎ߫ ߟߐ߬ߣߍ߲߫ ߞߏ߫ ߊ߬ߟߎ߫ ( ߘߏ߲߬ߕߐ ) ߦߋ߫ ߞߎߡߊ ߡߍ߲ ߝߐ߫ ߸ ߕߐ߬ߢߍ߰ߒߕߋ ߟߎ߫ ߞߵߏ ߝߊ߬ߟߋ߲߬ ߘߏ߫ ߜߘߍ߫ ߟߊ߫ ߡߍ߲ ߡߊ߫ ߝߐ߫ ߊ߬ߟߎ߬ ߦߋ߫ ، ߏ߬ ߞߍ ߸ ߊ߲ ߞߊ߬ ߖߊ߲߰ߞߕߊ ߟߊߖߌ߰ ߕߐ߬ߢߍ߰ߒߕߋ ߟߎ߫ ߞߊ߲߬ ߞߊ߬ ߓߐ߫ ߛߊ߲ ߡߊ߬ ߸ ߞߊ߬ߡߊߛߐ߬ߘߐ߲߫ ߊ߬ߟߎ߬ ߟߊ߫ ߔߊߟߊ߲ߞߊ ߝߍ߬.,
67,ߕߎ߬ߡߊ ߡߍ߲ ߡߎߛߊ߫ ߞߊ߬ ߖߌ߫ ߢߌߣߌ߲ ߞߍ߫ ߊ߬ ߡߌ߬ߙߌ߲߬ߘߌ ߦߋ߫ ߸ ߊ߲ ߞߵߊ߬ ߝߐ߫ ߊ߬ ߦߋ߫ ߒ ߞߏ߫ ߝߘߊ ߥߊ߬ߟߏ߲߬ ߌ ߟߊ߫ ߘߐ߬ߞߐ ߟߊ߫ ߓߊ߫ ߸ ߏ߬ ߞߍ ߞߐ߬ߢߊ߬ ߕߊ߲߫ ߣߌ߫ ߝߌ߬ߟߊ߫ ߓߎ߬ߦߌ߬ ߘߊ߫ ߝߘߊ ߘߐ߫ ߞߎߟߊ߲ߞߎߟߊ߲߫ ، ߓߊߓߏ߲ ߓߍ߯ ߞߵߊ߬ ߕߊ߫ ߖߌ߫ ߕߊ߫ ߦߌߟߊ߫ ߛߐ߬ߘߐ߲߬ ߌߞߘߐ߫ ، ߞߏ߫ ߊߟߎ߯ ߊߟߊ߫ ߟߊ߫ ߤߊ߬ߙߌ߬ߖߍ߮ ߘߊߥߎ߲߫ ߞߵߊ߬ ߡߌ߲߬ ߝߛߊߦߌ߫ ߸ ߒ߬ߞߵߊߟߎ߫ ߞߊߣߊ߬ ߖߊߛߟߌ ߞߍ߫ ߘߎ߱ ߞߊ߲߬ ߘߋ߬ ߞߊ߬ ߞߍ߫ ߕߌߢߍߟߌߟߊ ߟߎ߬ ߘߌ߫.,
68,ߕߎ߬ߡߊ ߡߍ߲ ߊߟߎ߫ ߞߵߊ߬ ߝߐ߫ ߞߏ߫ ߤߍ߲߬ ߌߟߋ߬ ߡߎߛߊ߫ ߸ ߊ߲ ߕߍߣߊ߫ ߒ߬ ߡߎ߬ߢߎ߲߬ ߠߊ߫ ߛߎ߬ߡߊ߲߬ ߞߋߟߋ߲߫ ߞߊ߲߬ ߕߋ߲߬ ߘߋ߬ ، ߏ߬ ߘߐ߫ ߌ ߡߊ߰ߙߌ ߕߙߊ߫ ߒ߬ ߧߋ߫ ߸ ߊ߬ ߦߋ߫ ߘߎ߱ ߝߍߘߍ߲ߝߋ߲ ߘߏ߫ ߟߎ߫ ߟߊߓߐ߫ ߒ߬ ߧߋ߫ ، ߣߊߟߌ߬ߡߎ߲߫ ߊ߬ ߢߎ߰ߟߊ߬ߞߊ ߟߎ߬ ߘߌ߫ ߸ ߊ߬ ߣߴߊ߬ ߛߙߊ߫ ߘߋ߲ ߠߎ߬ ߣߴߊ߬ ߖߓߊ߬ߟߋ߲ ߠߎ߬ ߘߌ߫ ߸ ߊ߬ ߣߴߊ߬ ߛߐ߬ߛߐ ߟߎ߬ ߣߴߊ߬ ߖߊ߬ߓߊ ߟߎ߬ ߘߌ߫ ، ߡߎߛߊ߫ ߞߊ߲߫ ߞߏ߫ ߌ߬ߦߏ߯ ߊߟߎ߫ ߘߌ߫ ߛߎ߬ߡߊ߲߬ ߞߙߌߞߙߊ ߟߎ߫ ߓߌ߬ߟߊ߫ ߓߍ߬ߘߍ ߟߎ߫ ߣߐ߭ ߘߐ߫؟ ߒ߬ߓߵߊߟߎ߫ ߖߌ߰ ߛߏ߫ ߥߍ߫ ، ߊߟߎ߫ ߢߌߣߌ߲ߝߋ߲ ߦߴߊߟߎ߫ ߢߍ߫ ߦߋ߲߬ ، ߓߊ߬ߙߌ߬ ߘߐ߯ߦߡߊ ߣߌ߫ ߘߐ߱ ߟߊ߫ ߘߴߊ߬ߟߎ߫ ߞߊ߲߬ ߦߋ߲߬ ، ߏ߬ ߞߍ ߊ߬ߟߎ߫ ߛߊ߬ߦߌ߲߬ ߘߴߊߟߊ߫ ߟߊ߫ ߛߊ߬ߙߌ ߘߌ߫ ، ߏ߬ ߘߏ߲߬ ߞߎ߲߭ ߠߋ߬ ߓߊߏ߬ ߊ߬ߟߎ߬ ߗߋ ߟߋ߫ ߕߘߍ߬ ߓߊ߲߭ ߘߌ߫ ߊߟߊ߫ ߟߊ߫ ߟߝߊߙߌ ߟߎ߬ ߘߐ߫ ߸ ߊ߬ ߣߴߊ߬ߟߎ߬ ߦߋ߫ ߟߊ߬ߝߐ߬ߓߊ߮ ߟߎ߫ ߝߊ߰ ߟߊ߫ ߕߋ߲߬ ߝߎ߯ ߸ ߏ߬ ߘߏ߲߬ ߕߊ߬ߣߴߊ߬ߟߎ߬ ߟߊ߫ ߞߎ߬ߕߊ ߟߋ߫ ߡߊ߬߸ ߊ߬ ߣߴߊ߬ߟߎ߫ ߕߘߍ߬ ߖߊ߲߬ߘߊ ߡߍ߲ ߞߍ߫ ߟߊ߫.,
69,ߘߍ߲߬ߞߣߍ߬ߦߊ߬ߓߊ߮ ߟߎ߫ ߏ߱ ߸ ߦߊ߬ߤߎ߯ߘߎ ߟߎ߫ ߏ߱ ߸ ߌߛߊߟߞߊ ߟߎ߫ ߏ߱ ߸ ߛߊߓߍ߲ߠߞߊ ߟߎ߫ ߏ߱ ߸ ߏ߬ ߝߋ߲-ߋ-ߝߋ߲߫ ߓߊ߯ ߘߍ߲߬ߞߣߍ߬ߦߊ߬ ߊߟߊ߫ ߣߌ߫ ߟߏ߲ߠߊߓߊ߲ ߡߊ߬ ߸ ߞߊ߬ ߢߌ߬ߡߊ߬ ߞߍ߫ ߸ ߏ߬ ߟߎ߬ ߘߴߊ߬ߟߎ߫ ߛߊ߬ߙߊ ߛߐ߬ߘߐ߲߫ ߊ߬ߟߎ߫ ߡߊ߰ߙߌ ߓߘߊ ߖߐ߫ ߸ ߛߌߟߊ߲߫ ߕߍ߫ ߞߍ߫ ߊ߬ߟߎ߬ ߟߊ߫ ߸ ߊ߬ߟߎ߫ ߘߏ߲߬ ߕߍߣߊ߫ ߛߎ߬ߣߎ߲߬ ߠߊ߫.,
70,ߕߎ߬ߡߊ ߡߍ߲ ߊ߲ ߞߵߊߟߎ߫ ߟߊ߫ ߟߊ߬ߤߘߌ ߡߌ߬ߘߊ߬ ߸ ߊ߬ ߣߌ߫ ߒ߬ ߞߊ߬ ߞߎ߬ߙߎ ߘߎ߲߫ ߊߟߎ߫ ߞߎ߲߬ߘߐ߫ ߸ ߒ ߞߏ߫ ߒ ߞߊ߬ ߝߋ߲ ߡߍ߲ ߘߴߊߟߎ߫ ߡߊ߬ ߸ ߊߟߎ߫ ߦߴߏ߬ ߡߌ߬ߘߊ߬ ߛߍ߲ߓߍ ߟߊ߫ ߸ ߊ߬ ߣߌ߫ ߞߵߊߟߎ߫ ߖߊ߲߬ߕߏ߫ ߊ߬ ߞߣߐ߫ ߞߎߡߊ ( ߓߍ߯ ) ߘߐ߫ ߛߴߊߟߎ߫ ߘߴߊߟߎ߫ ߝߊ߲ߕߊ߲߬ߞߊ߫,
